frame,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area,aspect_ratio,extent,eccentricity,laplacian_variance,gaussian_fit_residual_sum,fitted_sigma_aspect_ratio,Ag_gaussian_amplitude,sigma_x_pixels,sigma_y_pixels,fwhm_x_pixels,fwhm_y_pixels,fwhm_avg_pixels,gaussian_offset,r_squared_gaussian,rmse_gaussian,Ibcnt,Ib_photons_emitted,Idetect_photons_camera,Iphelect_photoelectrons,siamese_embedding,particle
76,73.66315789473684,33.63157894736842,69,28,10,12,95,0.8333333333333334,0.7916666666666666,0.577734538672806,1987.713623046875,9744.391960501665,1.423010615339351,225.47106481056352,1.8704431069717529,2.6616603966091215,4.404893516918478,6.268210234014481,5.33655187546648,17.748472833839088,0.9705962209161428,10.127810570535425,665152.0,4434346.666666667,66515.2,47225.791999999994,"[ 2.0144484  -4.383877    1.513579   -4.0955687  -0.51364344  0.11687937
  0.1106554   2.40825     2.5415587   0.54359704  0.5209229   1.4786868
  4.728518   -1.3690381  -0.80092514  0.6851125  -0.4537956  -2.992963
 -1.0491296  -6.777242   -1.8657224   5.8412075   1.0383759   0.60116434
  4.417059   -1.0126024  -0.854764    0.637241   -0.94576687 -5.5170755
 -4.0142474   3.0279884  -2.6428218   1.7597607  -1.0236677   6.005676
 -2.6389747  -0.73398805  2.9378202   0.67636395 -0.4785395  -1.0168489
 -1.8855598   0.31752908 -0.12650907 -1.6768774   0.74913716  0.26372337
  3.9440033  -2.2865798  -0.59166944  1.6496189   4.1387477  -0.07146019
  0.67550147 -1.57629    -0.07091591  1.4947813  -2.7089326   2.6535912
  1.2356647   0.5118605  -1.5899624   0.82941103 -3.2325895   0.7841443
 -1.8575629   1.1848825  -4.998136   -2.7776868  -1.0466877   1.4336097
 -8.388011   -0.58695304  0.8809313   5.407723   -3.3832958  -1.4505773
 -0.3999241  -2.196558    2.9219368  -1.2373359  -1.9344088  -0.3168191
 -0.5555441   0.6586707   4.2967887   2.8632941   1.2294958   0.67408884
  5.185976    3.125663    2.5607285  -4.239986   -0.24205694 -0.02198327
 -0.19720006 -0.40527079  2.3732831   0.83954966 -0.9626306  -0.44718885
 -2.030895    1.1248823   0.4462881   1.5068777  -0.60640043  1.2454393
  1.4146895  -4.357842    3.0274801  -1.3275349   0.21117793 -0.15187165
  0.7662652   3.1949651  -1.2502517  -0.8934142  -3.720009    2.702954
  6.0231714  -0.497699    1.6187295   2.6645472  -2.275046   -0.32904392
  3.5141523  -0.40788388]",0
77,73.9327731092437,34.34453781512605,68,28,12,14,119,0.8571428571428571,0.7083333333333334,0.668854684793766,1646.7587890625,12671.243420964602,1.6121265174416377,225.46036937957484,1.793586620636236,2.8914885524562113,4.223896491598336,6.809455541034377,5.516676016316357,21.20586766131385,0.9693185462444207,10.318964926336509,958704.0,6391360.0,95870.4,68067.984,"[ 2.01015    -4.388642    1.5199853  -4.093784   -0.5133266   0.11848488
  0.11068341  2.408581    2.5448766   0.549694    0.5185058   1.4773792
  4.730582   -1.3685555  -0.79841447  0.6766908  -0.45347458 -2.9935508
 -1.0455883  -6.7820325  -1.869313    5.8419595   1.0576242   0.5992799
  4.4170914  -1.0148826  -0.854645    0.6461662  -0.9575252  -5.5015883
 -4.0096016   3.0272813  -2.6350603   1.7582057  -1.023082    6.0076394
 -2.6367414  -0.7368126   2.9384046   0.6782318  -0.4766857  -1.0178543
 -1.887047    0.31646502 -0.12457574 -1.6770611   0.746518    0.2616868
  3.9426947  -2.2874475  -0.58940303  1.6506456   4.1376076  -0.0711714
  0.68064475 -1.5780121  -0.07245597  1.492012   -2.710628    2.6546783
  1.2338895   0.5091856  -1.5905391   0.839139   -3.2329853   0.7775582
 -1.864787    1.1853032  -4.9956946  -2.7801492  -1.0482377   1.4280564
 -8.392332   -0.58758706  0.88192064  5.4101214  -3.3837593  -1.4525276
 -0.39997488 -2.1956246   2.9247203  -1.2398856  -1.9364023  -0.31881967
 -0.5580363   0.6569472   4.288008    2.863917    1.2282703   0.6671674
  5.1937537   3.1255984   2.5614686  -4.243345   -0.24265376 -0.02508891
 -0.19681406 -0.40133128  2.3738225   0.8405732  -0.96323454 -0.45253193
 -2.0264573   1.1240171   0.44704998  1.5076927  -0.6056346   1.246011
  1.4284195  -4.357625    3.025354   -1.3272268   0.21551399 -0.15263179
  0.7675581   3.198413   -1.2492498  -0.8932623  -3.722136    2.6977646
  6.028284   -0.49641475  1.6247116   2.666877   -2.2737796  -0.3292808
  3.5165746  -0.40819395]",0
78,74.73148148148148,34.2962962962963,70,28,11,13,108,0.8461538461538461,0.7552447552447552,0.6483598402320544,1691.9095458984375,9070.732001602064,1.4766666552028136,223.32000470417267,1.8284176294688905,2.699963345221684,4.305923517399237,6.358413677997066,5.332168597698152,21.839295015971963,0.9752197062318432,9.164510858419732,856848.0,5712319.999999999,85684.79999999999,60836.20799999999,"[ 2.0090585  -4.3907614   1.5143212  -4.096102   -0.50996155  0.11359152
  0.11011055  2.4077854   2.5460246   0.54583615  0.51989746  1.4777124
  4.7284665  -1.3684853  -0.7990093   0.6842659  -0.45238048 -2.9954023
 -1.046834   -6.7797937  -1.8691529   5.842215    1.0518155   0.60186666
  4.4149885  -1.014377   -0.8526573   0.64394104 -0.9512746  -5.505827
 -4.0133467   3.0261948  -2.6293757   1.761042   -1.0320907   6.007804
 -2.6398964  -0.7379148   2.9393377   0.6776374  -0.47708625 -1.0154737
 -1.8881721   0.31693423 -0.12612915 -1.6677717   0.7479731   0.25542402
  3.9405603  -2.2865937  -0.58657646  1.6506033   4.1345253  -0.07080609
  0.68232083 -1.5791689  -0.07416794  1.4912399  -2.7083495   2.6568537
  1.2366197   0.52183104 -1.5903265   0.8320892  -3.233061    0.77920294
 -1.8613845   1.1894325  -4.998533   -2.781633   -1.0479416   1.4284309
 -8.398153   -0.58616585  0.8786891   5.408426   -3.3820057  -1.4521748
 -0.40027636 -2.1943762   2.9242263  -1.2333282  -1.9372749  -0.3197755
 -0.55831414  0.65631086  4.300051    2.8643017   1.2274597   0.66963184
  5.18961     3.1262662   2.5628374  -4.2453465  -0.24246234 -0.0200466
 -0.19237351 -0.39355394  2.3695269   0.8408563  -0.9603187  -0.44918573
 -2.028729    1.1176857   0.44746614  1.5085561  -0.60539824  1.2451961
  1.421727   -4.3563414   3.0242593  -1.3305557   0.21460818 -0.1539838
  0.76885545  3.1984143  -1.2487991  -0.89493865 -3.7184513   2.7083616
  6.025421   -0.4954863   1.626058    2.6677723  -2.2725327  -0.32932162
  3.5149617  -0.4076113 ]",0
79,73.05555555555556,32.22222222222222,68,26,11,13,108,0.8461538461538461,0.7552447552447552,0.6890332988547692,1818.1549072265625,13514.314290373317,1.6873016019237235,220.00185218294595,1.7133543816873231,2.890945592884051,4.034949568873646,6.80817687124194,5.421563220057793,22.084174609261428,0.9626028397640849,11.186265673837665,721968.0,4813120.0,72196.8,51259.727999999996,"[ 2.0111918  -4.3886795   1.5092667  -4.0944853  -0.5068521   0.11107174
  0.11107907  2.405549    2.5458717   0.55176395  0.52396774  1.4776622
  4.7329245  -1.3686343  -0.8005518   0.69499296 -0.4523915  -2.99563
 -1.0490923  -6.775636   -1.8670241   5.843396    1.0318877   0.60131574
  4.414691   -1.0108976  -0.85111177  0.6369647  -0.942367   -5.5157876
 -4.0165305   3.023795   -2.629392    1.7616217  -1.0330716   6.008389
 -2.6429555  -0.7371187   2.9390688   0.67601997 -0.4790728  -1.0125877
 -1.8871777   0.31775016 -0.12622046 -1.6633849   0.74834085  0.2552595
  3.939376   -2.2843852  -0.5869974   1.650415    4.1249323  -0.07075941
  0.68070924 -1.5785351  -0.07708094  1.4936571  -2.7072473   2.657586
  1.2376531   0.5222286  -1.5940756   0.8334385  -3.233645    0.7899219
 -1.852302    1.192466   -5.0021043  -2.791104   -1.0480702   1.4327719
 -8.398167   -0.58484966  0.8755892   5.4047966  -3.3801923  -1.4527081
 -0.40095836 -2.1948931   2.9179957  -1.2227846  -1.9323499  -0.319945
 -0.55780846  0.6558029   4.309595    2.865972    1.2276108   0.6731857
  5.18509     3.128183    2.5628145  -4.242806   -0.24268979 -0.01619018
 -0.190413   -0.39043203  2.3662245   0.84110105 -0.96019804 -0.44496012
 -2.0309737   1.1176289   0.44678926  1.5100504  -0.604266    1.2441921
  1.4136204  -4.3510866   3.025444   -1.3342234   0.21775787 -0.15294728
  0.76920074  3.1987174  -1.2496337  -0.8949582  -3.7135782   2.7128394
  6.017429   -0.501425    1.6228544   2.6672642  -2.2710857  -0.32807755
  3.5143137  -0.40730113]",0
80,73.77165354330708,34.25196850393701,68,28,12,14,127,0.8571428571428571,0.7559523809523809,0.6267193874403816,1590.568603515625,19643.644223851912,1.6504033817186579,221.29085850692687,1.767527206556375,2.917132878980374,4.162526571440263,6.86984792999878,5.516187250719522,27.90997117773923,0.9540543200513513,12.436814864238267,925232.0,6168213.333333333,92523.2,65691.472,"[ 2.0096524  -4.3885765   1.517954   -4.095098   -0.51226634  0.11595052
  0.11066344  2.4083388   2.5446548   0.54999465  0.52049327  1.4781638
  4.733601   -1.3684311  -0.79888093  0.6792745  -0.4543136  -2.994103
 -1.0454934  -6.7800198  -1.8689151   5.8419347   1.0521195   0.6003996
  4.417714   -1.0130901  -0.8543954   0.6461023  -0.9530415  -5.507054
 -4.0108733   3.0263886  -2.637134    1.7579496  -1.024691    6.007502
 -2.638933   -0.73197126  2.940291    0.6782591  -0.47720322 -1.0153792
 -1.8869762   0.31652236 -0.12536931 -1.6742233   0.7453724   0.26022434
  3.9425468  -2.286166   -0.58817554  1.6505594   4.134603   -0.07099051
  0.67951274 -1.5782918  -0.07202336  1.4910171  -2.708999    2.6554503
  1.2341176   0.51331323 -1.592745    0.83443713 -3.2328234   0.7798691
 -1.8619555   1.1884682  -5.004231   -2.775948   -1.0480597   1.4306948
 -8.397561   -0.58668786  0.88085026  5.408894   -3.383766   -1.4522095
 -0.39998552 -2.1955023   2.921963   -1.2386831  -1.9358804  -0.3189681
 -0.5579839   0.6568473   4.2929664   2.8641298   1.2286673   0.6680254
  5.1906157   3.126155    2.5618844  -4.2437325  -0.2423544  -0.02030814
 -0.19170594 -0.3993298   2.3709826   0.84023845 -0.96266854 -0.4476961
 -2.0279064   1.1256825   0.4472804   1.5078033  -0.6056325   1.2457851
  1.4257741  -4.3559246   3.0249338  -1.3291838   0.21320556 -0.15309104
  0.7676735   3.1981053  -1.2494651  -0.89342636 -3.7216957   2.700996
  6.0290184  -0.4961414   1.6237413   2.6665027  -2.2742088  -0.3292948
  3.515055   -0.40775603]",0
81,72.5952380952381,34.65873015873016,67,28,12,14,126,0.8571428571428571,0.75,0.6981364636564698,1853.549560546875,15514.832310073838,1.6933547852960231,221.48837646044436,1.8306834825307632,3.0999966355058564,4.311259601359947,7.300492076616291,5.805875838988119,20.502619707123998,0.9636739034330855,11.096557563609121,673664.0,4491093.333333333,67366.4,47830.14399999999,"[ 2.015524   -4.3875475   1.5155237  -4.0944552  -0.5154838   0.11497518
  0.11128798  2.4073853   2.544016    0.55321485  0.5191653   1.4785664
  4.7322745  -1.3692286  -0.79906976  0.68525213 -0.451944   -2.99294
 -1.047825   -6.7784486  -1.8659956   5.843223    1.0420291   0.6009498
  4.4162526  -1.012467   -0.8536458   0.63879454 -0.9430384  -5.513822
 -4.0117555   3.0270224  -2.6414654   1.7578802  -1.026629    6.0079527
 -2.6387486  -0.73477626  2.9385257   0.6780301  -0.4784802  -1.0127223
 -1.8862073   0.31747454 -0.12585258 -1.6723791   0.74700606  0.2609687
  3.9427547  -2.2874444  -0.5901648   1.6504604   4.135413   -0.07132172
  0.67606735 -1.5772327  -0.07308742  1.4974884  -2.710615    2.6542974
  1.2327511   0.5114604  -1.5900033   0.83817756 -3.2334058   0.781626
 -1.8583549   1.188803   -4.9967957  -2.783162   -1.0485098   1.4305925
 -8.392518   -0.58657587  0.8802926   5.407404   -3.3830678  -1.4521105
 -0.40020722 -2.1956086   2.9175687  -1.2340511  -1.933262   -0.3183711
 -0.5569834   0.65764976  4.298654    2.8649194   1.2285255   0.67072105
  5.189118    3.1262078   2.5606458  -4.2410116  -0.24254674 -0.02213872
 -0.19509351 -0.40360865  2.370919    0.8399302  -0.9638852  -0.44535148
 -2.0282488   1.1242169   0.44583917  1.5085425  -0.60537416  1.2451606
  1.4204702  -4.354686    3.0271473  -1.3294978   0.21712647 -0.15128049
  0.7676797   3.1982121  -1.2504927  -0.8918566  -3.7188878   2.703264
  6.021956   -0.50096834  1.6213022   2.6657498  -2.274345   -0.3284529
  3.5148697  -0.4082275 ]",0
82,71.75471698113208,32.66981132075472,67,27,11,13,106,0.8461538461538461,0.7412587412587412,0.6561017047629737,2556.589111328125,15512.570851283464,1.7316629331617666,231.95218118454457,1.718230633961826,2.9753962994547374,4.0464331429801,7.007058285215907,5.526745714098004,17.586311884568605,0.9610157453341729,12.097314083339992,628144.0,4187626.6666666665,62814.399999999994,44598.223999999995,"[ 2.016357   -4.3830853   1.516239   -4.0942984  -0.5144476   0.11799678
  0.11099765  2.4078772   2.543049    0.5486036   0.52027917  1.478938
  4.730325   -1.3692424  -0.79948926  0.6829248  -0.45346487 -2.9931111
 -1.0476925  -6.7784333  -1.8662889   5.8422794   1.0406876   0.6012787
  4.4177203  -1.013145   -0.85425174  0.63816154 -0.94681734 -5.517827
 -4.0119314   3.0277364  -2.646709    1.7571808  -1.0213133   6.00723
 -2.639115   -0.7343738   2.9400592   0.67813116 -0.4784372  -1.0109134
 -1.8862092   0.31773406 -0.12487639 -1.6775572   0.74791706  0.26160622
  3.9433296  -2.286606   -0.59237826  1.6499064   4.1374207  -0.07185211
  0.6722746  -1.5762981  -0.07359859  1.4989278  -2.7108452   2.65343
  1.23324     0.50357044 -1.5893364   0.8350785  -3.2331083   0.77905285
 -1.8564802   1.1876199  -4.9999843  -2.7816103  -1.047638    1.4334711
 -8.386777   -0.58656174  0.8813854   5.4075637  -3.384158   -1.4517131
 -0.4003663  -2.1978533   2.9161086  -1.2351993  -1.9330642  -0.31704524
 -0.55585605  0.65771574  4.292313    2.8643034   1.2293568   0.6712105
  5.1893992   3.1254926   2.560116   -4.237566   -0.2428037  -0.02246559
 -0.19609809 -0.40561792  2.3708043   0.8394797  -0.9645897  -0.44870842
 -2.0288684   1.1271068   0.44693828  1.5075864  -0.6061698   1.2451116
  1.422647   -4.354525    3.0268617  -1.3275887   0.21422921 -0.1508657
  0.76665705  3.197398   -1.2505594  -0.8911454  -3.7210317   2.6979952
  6.018871   -0.5008204   1.6210638   2.665117   -2.2744076  -0.32851082
  3.5159557  -0.4076571 ]",0
83,74.824,34.984,69,29,12,13,125,0.9230769230769231,0.8012820512820513,0.5641467965119449,1944.1602783203125,16841.496717543327,1.61736168165452,230.38460093581097,1.7418611209592616,2.8172194318032986,4.102082939859061,6.634551761896768,5.3683173508779145,25.33371507529077,0.9625917200658464,11.607410294305383,937008.0,6246720.0,93700.8,66527.568,"[ 2.01276    -4.3864765   1.5168921  -4.0927715  -0.5108151   0.11730662
  0.11103562  2.4080913   2.5440931   0.54911107  0.521821    1.4782361
  4.734386   -1.368547   -0.7988702   0.6804387  -0.45504925 -2.9942157
 -1.0465999  -6.779341   -1.867478    5.8420873   1.0492866   0.60113275
  4.4191575  -1.0138154  -0.8543329   0.64299977 -0.9529976  -5.511753
 -4.012235    3.0272737  -2.6416469   1.7575898  -1.0257905   6.007855
 -2.6388965  -0.7341647   2.9399972   0.67875975 -0.47809827 -1.0158627
 -1.8867712   0.31656283 -0.12465287 -1.6789671   0.74606586  0.26229477
  3.943309   -2.2859666  -0.5915501   1.6501961   4.1339073  -0.07119329
  0.6812687  -1.5776143  -0.07382795  1.4918087  -2.7100072   2.655323
  1.2354542   0.50891197 -1.5922029   0.8328985  -3.233302    0.7797712
 -1.8609027   1.18753    -5.0017776  -2.778336   -1.0476986   1.4347663
 -8.394532   -0.5864418   0.88101906  5.4082065  -3.3833544  -1.4524955
 -0.4001519  -2.1971188   2.921012   -1.2377478  -1.9352537  -0.3182669
 -0.5570631   0.65692985  4.29289     2.8645947   1.2286243   0.6690397
  5.1895256   3.1261535   2.5613286  -4.2396655  -0.24260026 -0.0202545
 -0.19160306 -0.4027224   2.3757074   0.8402883  -0.96365416 -0.45071995
 -2.02805     1.1274067   0.44887364  1.5079249  -0.6057932   1.2453139
  1.4283907  -4.356559    3.0256672  -1.3285997   0.21542881 -0.15277287
  0.7671768   3.1975827  -1.249737   -0.89102334 -3.7217994   2.6998646
  6.024398   -0.49778733  1.6236583   2.6661174  -2.2738285  -0.3293062
  3.515104   -0.4076336 ]",0
84,74.98290598290598,33.085470085470085,70,27,11,13,117,0.8461538461538461,0.8181818181818182,0.6323305559923004,2167.7421875,22661.880044215188,1.4407002143056076,226.0147179303182,1.8810796977162183,2.710071923625683,4.429942688121694,6.3822193801384834,5.406081034130089,29.50837312910905,0.9455516203647512,13.917301549840387,657848.0,4385653.333333334,65784.8,46707.208,"[ 2.0186923  -4.3813634   1.5167803  -4.0940003  -0.511439    0.11343327
  0.11062267  2.4076934   2.5433803   0.5516419   0.5202775   1.4784532
  4.7282405  -1.3687139  -0.79723537  0.6833088  -0.45367318 -2.9941041
 -1.0472894  -6.778203   -1.866961    5.842019    1.0373695   0.602497
  4.41485    -1.0132027  -0.85380805  0.6406628  -0.946922   -5.52015
 -4.015031    3.0271351  -2.639423    1.7597357  -1.0252746   6.007069
 -2.6405637  -0.7305598   2.9396896   0.6776197  -0.47841203 -1.0139
 -1.8868881   0.3175314  -0.12686574 -1.6756293   0.7509383   0.26040936
  3.9422476  -2.2864203  -0.5908271   1.6500628   4.138142   -0.07117412
  0.67594564 -1.5766443  -0.07369325  1.4950049  -2.709913    2.654655
  1.2344755   0.50294816 -1.5863968   0.8333385  -3.2331603   0.787655
 -1.8571764   1.1896328  -5.000918   -2.7837958  -1.047206    1.4272408
 -8.386367   -0.58629876  0.880197    5.406574   -3.3825326  -1.4516933
 -0.40042472 -2.1968112   2.9180884  -1.232104   -1.9343494  -0.31760326
 -0.5563463   0.6574462   4.2995925   2.8641415   1.2289169   0.67142665
  5.1880207   3.1254716   2.561125   -4.2375245  -0.24280167 -0.02145017
 -0.19953346 -0.405301    2.373322    0.83984196 -0.9625002  -0.45048392
 -2.0300741   1.1265656   0.4491936   1.5078716  -0.6059175   1.2449553
  1.4157615  -4.3550973   3.0253816  -1.329471    0.213024   -0.15217975
  0.76714027  3.1971014  -1.2502272  -0.892065   -3.7197168   2.699518
  6.0187564  -0.49964437  1.6231958   2.665601   -2.2724297  -0.3289271
  3.5150268  -0.40749526]",0
85,74.69354838709677,32.153225806451616,69,26,12,13,124,0.9230769230769231,0.7948717948717948,0.7088065208619221,1591.0362548828125,13956.660673617085,1.6211648935119152,225.4090143584404,1.8561747102156947,3.009165276426337,4.371291442557961,7.086584225984023,5.728937834270992,22.67548749342705,0.9677796366531971,10.60913357017505,909456.0,6063040.000000001,90945.6,64571.376,"[ 2.016433   -4.387455    1.5152969  -4.0915346  -0.50984997  0.11257976
  0.11098024  2.4078858   2.5463877   0.5538834   0.5194204   1.4788502
  4.7313933  -1.3689373  -0.7971828   0.6850914  -0.45156905 -2.995494
 -1.0474372  -6.7807326  -1.8662345   5.8433995   1.0470561   0.6035347
  4.418068   -1.0138867  -0.8523601   0.64404905 -0.9486343  -5.5160875
 -4.015361    3.027638   -2.6332085   1.7586572  -1.0331281   6.0090575
 -2.6402159  -0.7375369   2.9417198   0.6791785  -0.47885048 -1.0140429
 -1.8886609   0.31649798 -0.12455238 -1.672154    0.74917436  0.26018667
  3.9422736  -2.2874286  -0.59016585  1.6509295   4.13303    -0.07092991
  0.6855892  -1.5790666  -0.07750806  1.4926454  -2.7119184   2.6566648
  1.2359482   0.50971305 -1.5883394   0.84061456 -3.2336962   0.78131545
 -1.8607973   1.1906724  -4.997029   -2.7862787  -1.0488114   1.4286304
 -8.397786   -0.58523077  0.87985903  5.407958   -3.3837578  -1.4532533
 -0.4002963  -2.1958888   2.9181976  -1.2293789  -1.9364629  -0.31998435
 -0.5584479   0.65629107  4.3024244   2.8655808   1.2272468   0.67072105
  5.1905046   3.1269453   2.5622237  -4.2421703  -0.24249989 -0.02155817
 -0.19300163 -0.39919528  2.3755555   0.84034085 -0.9628502  -0.45031965
 -2.0285408   1.1232368   0.44843006  1.5095646  -0.60525     1.2446355
  1.4264708  -4.3571463   3.0252175  -1.3311628   0.22024857 -0.15309903
  0.76898944  3.1998346  -1.2498639  -0.8894753  -3.7194562   2.7046926
  6.021106   -0.50185645  1.6251575   2.66756    -2.2729023  -0.32849538
  3.5146317  -0.40751797]",0
86,75.38613861386139,34.37623762376238,70,29,11,12,101,0.9166666666666666,0.7651515151515151,0.5857926225204205,1714.6134033203125,11017.835728223356,1.4334989257950452,238.64844712999653,1.8186946439763831,2.6070968184893473,4.283025886564382,6.1397130075424124,5.211369447053397,12.890712333720854,0.9720269944051406,10.444495318475516,983136.0,6554240.0,98313.59999999999,69802.65599999999,"[ 2.0136898  -4.386062    1.5119306  -4.094287   -0.5055935   0.10912955
  0.11152199  2.407087    2.5480506   0.5488574   0.5231497   1.4765848
  4.731615   -1.3677776  -0.79982615  0.6868452  -0.45285797 -2.9984124
 -1.0482476  -6.7783504  -1.8690481   5.8427386   1.0493697   0.6047067
  4.4134293  -1.0141971  -0.85244405  0.64680994 -0.9498865  -5.5151863
 -4.0186276   3.0250392  -2.6252391   1.7627515  -1.043777    6.010636
 -2.6428373  -0.7403629   2.9372458   0.6786811  -0.4792104  -1.0191337
 -1.8894919   0.31522447 -0.12707901 -1.6659187   0.75025666  0.25607443
  3.9397051  -2.2850718  -0.5863284   1.6509554   4.12497    -0.06999449
  0.69759285 -1.5803506  -0.07871434  1.4812014  -2.7076411   2.6598823
  1.2399215   0.52675587 -1.5906292   0.8272798  -3.234011    0.78751373
 -1.8596352   1.1934713  -5.0022435  -2.779046   -1.0486537   1.430412
 -8.413248   -0.58387643  0.87609905  5.4062405  -3.3803668  -1.4547215
 -0.40008205 -2.1936228   2.9285083  -1.2276264  -1.9371843  -0.322732
 -0.5601991   0.6549586   4.312391    2.8668983   1.2272339   0.6703701
  5.186482    3.1282053   2.5654256  -4.2437477  -0.24188843 -0.01382101
 -0.19261205 -0.3912165   2.376427    0.84276605 -0.9576012  -0.4504906
 -2.0307066   1.1188167   0.4523151   1.5104285  -0.6038597   1.2444708
  1.420282   -4.3562922   3.0244856  -1.3356549   0.21931414 -0.15535602
  0.76961905  3.1996381  -1.2486547  -0.89319867 -3.7171216   2.7174985
  6.0220537  -0.49794993  1.6297728   2.668725   -2.2698371  -0.32874805
  3.5130022  -0.40711755]",0
87,75.4326923076923,33.69230769230769,70,28,11,12,104,0.9166666666666666,0.7878787878787878,0.5430579223329491,1831.307373046875,10090.766355234471,1.2059773623046626,233.50093686816152,2.0243807200982875,2.441357321124546,4.767416595831467,5.749396491248306,5.258406543539886,24.004468284549844,0.9738814098859881,9.85020809777957,881664.0,5877760.0,88166.4,62598.14399999999,"[ 2.0126631  -4.384444    1.5148162  -4.097916   -0.51037616  0.11207968
  0.11138621  2.4071925   2.5454993   0.541653    0.5232911   1.4775827
  4.731546   -1.3681638  -0.80311084  0.6825617  -0.4534304  -2.9969049
 -1.0475671  -6.776728   -1.8690705   5.841624    1.0490633   0.60431707
  4.413857   -1.0143157  -0.8538476   0.64436114 -0.94990677 -5.5174265
 -4.0160565   3.0258992  -2.6342678   1.761438   -1.034312    6.009107
 -2.6423776  -0.736156    2.9379506   0.67934954 -0.47916514 -1.014269
 -1.8885257   0.31609052 -0.1272955  -1.6717883   0.748904    0.26054907
  3.94075    -2.2841887  -0.5880158   1.6501753   4.1320996  -0.0708755
  0.6879245  -1.5786991  -0.07642695  1.4889262  -2.7066345   2.65774
  1.2379764   0.5230186  -1.59037     0.8207059  -3.2333636   0.7820122
 -1.8576642   1.1933327  -5.0041356  -2.7734427  -1.0475912   1.4342496
 -8.406999   -0.5845219   0.87766355  5.4060187  -3.3810055  -1.4530886
 -0.4003163  -2.1953678   2.9260097  -1.2347076  -1.9361988  -0.32004145
 -0.55772954  0.6558663   4.301624    2.8656666   1.2286611   0.67038345
  5.1860275   3.12642     2.5636985  -4.242079   -0.24252808 -0.0132283
 -0.19353855 -0.3938649   2.371117    0.8416295  -0.9590293  -0.44893062
 -2.030936    1.121339    0.4511304   1.5086464  -0.6048469   1.2447037
  1.4205142  -4.3549757   3.0246785  -1.3329839   0.21203981 -0.15417072
  0.7678054   3.1976705  -1.2490746  -0.8945417  -3.7194426   2.711024
  6.0240445  -0.49574777  1.6276227   2.6670935  -2.2714777  -0.329282
  3.5136538  -0.40691572]",0
88,75.9,33.48,71,28,11,12,100,0.9166666666666666,0.7575757575757576,0.6317763477094019,1508.1676025390625,11935.044705046806,1.3654111451326096,230.96641685317476,1.7723969081318938,2.4200504919618657,4.17399471865061,5.699218908570193,4.9366068136104015,18.983772354639246,0.9670415929257722,10.924763020334494,1044496.0,6963306.666666667,104449.6,74159.216,"[ 2.0162938  -4.381383    1.5156173  -4.092633   -0.50628966  0.11377549
  0.11049566  2.4089613   2.5466049   0.54241675  0.52215695  1.4776969
  4.7249293  -1.3684781  -0.79465485  0.67647886 -0.4551552  -2.996929
 -1.0464972  -6.7806716  -1.868861    5.8421226   1.0588545   0.6031416
  4.4147024  -1.0149813  -0.8537892   0.6493107  -0.9564695  -5.5120997
 -4.016057    3.027087   -2.6380863   1.7599802  -1.0391539   6.0092115
 -2.6410382  -0.7449467   2.9396605   0.6784428  -0.47814456 -1.0223087
 -1.8890249   0.3154555  -0.12550032 -1.6769334   0.74982655  0.2559266
  3.9423928  -2.2864344  -0.58916306  1.6508029   4.132992   -0.07096817
  0.6918025  -1.5797035  -0.07907817  1.4767934  -2.7109716   2.6572905
  1.2380311   0.5126928  -1.5868722   0.8291484  -3.2340035   0.77572787
 -1.8642434   1.189308   -4.999887   -2.7709455  -1.0483444   1.4309719
 -8.402601   -0.5854911   0.87978274  5.408179   -3.383289   -1.4536461
 -0.3997797  -2.1952786   2.929507   -1.2363942  -1.9393297  -0.3209205
 -0.5589325   0.6561283   4.2988153   2.8654504   1.227766    0.6674303
  5.1882677   3.12682     2.563367   -4.2429743  -0.24184757 -0.01871217
 -0.19535756 -0.40256146  2.385332    0.8410398  -0.960534   -0.456483
 -2.0297267   1.1263701   0.45243418  1.5090226  -0.6054004   1.2452581
  1.4321804  -4.3590627   3.0246253  -1.331875    0.21880661 -0.15435663
  0.7682342   3.1980414  -1.2491463  -0.8915617  -3.7227013   2.7083404
  6.0218863  -0.4976535   1.6295458   2.668027   -2.272154   -0.32926565
  3.5143628  -0.4076044 ]",0
